Country Name,Country Code,Series Name,Series Code,2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Angola,AGO,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,32.3,..,..,..
Angola,AGO,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,70.1,73.5,77.7,78.5
Angola,AGO,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..,24,26.9,30.4,31.2
Angola,AGO,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,14.7,15.2,17.5,20.1,21.6
Antigua and Barbuda,ATG,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,89.69,87.95,84.77,81.19,81.5
Antigua and Barbuda,ATG,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.87493944,4.84869289,4.37567186,5.61472893,..
Antigua and Barbuda,ATG,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,93.31,87.56,86.62,86.45,84.87
Antigua and Barbuda,ATG,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..
Antigua and Barbuda,ATG,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..
Antigua and Barbuda,ATG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.268,78.511,78.691,78.841,78.497
Antigua and Barbuda,ATG,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,15.31493241,15.34364404,15.35576703,15.35550278,..
Antigua and Barbuda,ATG,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
Antigua and Barbuda,ATG,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,..,33,33
Antigua and Barbuda,ATG,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..,..,..,7.1,7.1
Antigua and Barbuda,ATG,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..
Argentina,ARG,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,106.81,92.17,113.13,107.36,106.63
Argentina,ARG,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,10.44225693,9.49909592,9.47170544,9.98438072,..
Argentina,ARG,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,106.03,97.49,112.59,109.35,108.23
Argentina,ARG,Income share held by highest 10%,SI.DST.10TH.10,29.7,29.8,31,30.3,30.8
Argentina,ARG,Income share held by lowest 10%,SI.DST.FRST.10,1.8,1.8,1.7,1.7,1.8
Argentina,ARG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.833,76.999,77.284,75.892,75.39
Argentina,ARG,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,7.330875529,7.346415366,7.358161142,7.361601633,..
Argentina,ARG,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,25.7,32,35.5,42,37.3
Argentina,ARG,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,32.3,35.8,35.8,37,36.9
Argentina,ARG,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,11.2,12.9,12.6,13,13.1
Argentina,ARG,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,3.3,3.4,3.4,3.3,3.2
Armenia,ARM,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,87.87,71.74,68.53,76.27,77.94
Armenia,ARM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,10.36270523,10.00543404,11.3798008,12.24103546,..
Armenia,ARM,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,95.24,83.48,81.28,85.99,84.87
Armenia,ARM,Income share held by highest 10%,SI.DST.10TH.10,28.4,29.2,25.2,21.5,23.6
Armenia,ARM,Income share held by lowest 10%,SI.DST.FRST.10,3.5,3.3,3.7,4.4,4
Armenia,ARM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.906,75.064,75.439,72.173,72.043
Armenia,ARM,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,8.298032132,8.285772848,8.273699292,8.272253773,..
Armenia,ARM,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,26.4,27,26.5
Armenia,ARM,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,17.1,14.8,11.7,8.3,7.1
Armenia,ARM,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,1.2,1.1,0.8,0,0
Armenia,ARM,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2.5,2.5,2.5,2.5,2.5
Aruba,ABW,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,..,..,..,..,..
Aruba,ABW,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..
Aruba,ABW,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,..,..,..,..,..
Aruba,ABW,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..
Aruba,ABW,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..
Aruba,ABW,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.903,76.072,76.248,75.723,74.626
Aruba,ABW,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,..,..,..,..,..
Aruba,ABW,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
Aruba,ABW,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,..,..,..
Aruba,ABW,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..,..,..,..,..
Aruba,ABW,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..
Australia,AUS,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,131.17,104.5,84.06,76.62,127.11
Australia,AUS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,10.1257143,10.07391548,10.22989082,10.6489954,..
Australia,AUS,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,108.12,97.5,91.53,89.56,106.7
Australia,AUS,Income share held by highest 10%,SI.DST.10TH.10,..,26.6,..,..,..
Australia,AUS,Income share held by lowest 10%,SI.DST.FRST.10,..,2.7,..,..,..
Australia,AUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.5,82.74878049,82.9,83.2,83.3
Australia,AUS,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,6.494630549,6.513477917,6.533125137,6.553680899,..
Australia,AUS,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
Australia,AUS,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,12.7,13.3,12.3,11.9,11.4
Australia,AUS,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,3.6,3.8,3.3,3.6,3.4
Australia,AUS,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2.5,2.5,2.5,2.5,2.5
Austria,AUT,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,93.71,98.78,98.08,103.38,100.74
Austria,AUT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,10.38402557,10.34483242,10.47507858,11.47426033,12.17357063
Austria,AUT,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,98.48,100.51,99.96,101.84,99.8
Austria,AUT,Income share held by highest 10%,SI.DST.10TH.10,23,23.9,23.2,23.1,..
Austria,AUT,Income share held by lowest 10%,SI.DST.FRST.10,3,2.9,2.9,2.8,..
Austria,AUT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.64390244,81.69268293,81.89512195,81.19268293,81.23902439
Austria,AUT,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,6.457860929,6.40662953,6.355389101,6.305404111,..
Austria,AUT,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,14.3,13.3,13.9,14.7,14.8
Austria,AUT,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,4.4,3.6,3,3.3,4.3
Austria,AUT,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,1.1,1.1,0.9,1.3,1.6
Austria,AUT,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2.5,2.5,2.5,2.5,2.5
Azerbaijan,AZE,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,115.97,125.25,137.56,137.81,142.51
Azerbaijan,AZE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.73651457,3.55621028,4.0731144,4.60676527,..
Azerbaijan,AZE,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,107.73,113.33,121.46,122.2,126.98
Azerbaijan,AZE,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..
Azerbaijan,AZE,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..
Azerbaijan,AZE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.248,72.76,73.102,66.868,69.366
Azerbaijan,AZE,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,11.04748277,11.04561602,11.03797996,11.03530631,..
Azerbaijan,AZE,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
Azerbaijan,AZE,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,8.5,9.6,8.8,9.5,10.1
Azerbaijan,AZE,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,0,0,0,0,0
Azerbaijan,AZE,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2.5,2.5,2.5,2.5,2.5
"Bahamas, The",BHS,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,100.75,102.52,100.6,101.09,101.46
"Bahamas, The",BHS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.67579222,6.01182079,5.90402126,7.59363365,..
"Bahamas, The",BHS,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,100.71,101.85,99.87,99.94,99.55
"Bahamas, The",BHS,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..
"Bahamas, The",BHS,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..
"Bahamas, The",BHS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.632,73.806,71.205,72.677,71.598
"Bahamas, The",BHS,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,15.42321265,15.4159539,15.40439088,15.39718187,..
"Bahamas, The",BHS,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
"Bahamas, The",BHS,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,..,17.2,17.2
"Bahamas, The",BHS,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..,..,..,3.4,3.4
"Bahamas, The",BHS,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..
Bahrain,BHR,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,94.53,95.87,99.51,102.14,106.32
Bahrain,BHR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.51235688,4.12745647,3.95980344,4.72300106,..
Bahrain,BHR,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,137.69,138.95,129.86,121.21,128.36
Bahrain,BHR,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..
Bahrain,BHR,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..
Bahrain,BHR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.689,79.857,80.019,79.174,78.76
Bahrain,BHR,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,12.0944303,12.21684533,12.33236456,12.44146062,..
Bahrain,BHR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
Bahrain,BHR,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,..,..,..
Bahrain,BHR,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..,..,..,..,..
Bahrain,BHR,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..
Bangladesh,BGD,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,108.47,108,109.87,111.84,117.01
Bangladesh,BGD,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.78472567,2.71634603,2.620749,2.6280098,..
Bangladesh,BGD,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,107.85,107.75,108.34,111.48,116.39
Bangladesh,BGD,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..
Bangladesh,BGD,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..
Bangladesh,BGD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.788,72.567,72.806,71.968,72.381
Bangladesh,BGD,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,23.47035394,23.28589806,23.1435331,23.04670249,..
Bangladesh,BGD,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
Bangladesh,BGD,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,31.5,31.5,31.9,31.7,31.1
Bangladesh,BGD,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,11.6,10.6,10.5,10.7,11
Bangladesh,BGD,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,13.6,12.7,11.8,11.7,11.2
Barbados,BRB,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,102.47,114.82,97.21,95.38,87.63
Barbados,BRB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.62216997,6.56259108,6.1940732,7.20014429,..
Barbados,BRB,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,102.65,108.19,105.02,88.36,88.78
Barbados,BRB,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..
Barbados,BRB,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..
Barbados,BRB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.936,77.067,77.257,77.393,77.571
Barbados,BRB,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,..,..,..,..,..
Barbados,BRB,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
Barbados,BRB,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,..,31.1,31.1
Barbados,BRB,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..,..,..,7.4,7.4
Barbados,BRB,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2.6,2.5,2.5,2.5,2.5
Belarus,BLR,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,101.3,91.5,96.1,101.04,92.93
Belarus,BLR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.75974846,5.52699471,5.86133814,6.40607214,..
Belarus,BLR,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,103.29,99.37,101.63,106.62,103
Belarus,BLR,Income share held by highest 10%,SI.DST.10TH.10,21.3,21.4,21.3,20.7,..
Belarus,BLR,Income share held by lowest 10%,SI.DST.FRST.10,4.2,4.3,4.2,4.4,..
Belarus,BLR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.12926829,74.17560976,74.22682927,72.45721951,72.37068293
Belarus,BLR,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,5.106395086,5.11230238,5.116320234,5.122986416,..
Belarus,BLR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,5.9,5.6,5,4.8,..
Belarus,BLR,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,..,..,..
Belarus,BLR,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..,..,..,..,..
Belarus,BLR,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2.5,2.5,2.5,2.5,2.5
Belgium,BEL,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,102.1,86.86,99.86,95.57,98.57
Belgium,BEL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,10.75165462,10.78789711,10.6635952,11.06453228,..
Belgium,BEL,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,102.59,98.38,100.97,101.49,102.49
Belgium,BEL,Income share held by highest 10%,SI.DST.10TH.10,21.9,22.2,22.3,21.4,..
Belgium,BEL,Income share held by lowest 10%,SI.DST.FRST.10,3.4,3.5,3.6,3.7,..
Belgium,BEL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.49268293,81.59512195,81.99512195,80.69512195,81.8902439
Belgium,BEL,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,6.840933335,6.81084784,6.782403938,6.756188073,..
Belgium,BEL,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,14.8,14.1,12.7,13.2
Belgium,BEL,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,3.7,4.8,5.8
Belgium,BEL,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..,..,1.1,1.3,1.5
Belgium,BEL,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2.5,2.5,2.5,2.5,2.5
Belize,BLZ,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,103.24,95.73,93.17,93.33,99.87
Belize,BLZ,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.74651003,5.80132008,6.07060003,6.92425728,..
Belize,BLZ,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,103.64,98.65,96.97,95.16,101.44
Belize,BLZ,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..
Belize,BLZ,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..
Belize,BLZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.562,73.703,73.931,72.854,70.47
Belize,BLZ,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,11.46112089,11.50022687,11.53386808,11.5589646,..
Belize,BLZ,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
Belize,BLZ,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,35.7,39,42.3,45.5
Belize,BLZ,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..,6.1,6,6,5.9
Belize,BLZ,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,6,5.3,4.8,4.7,4.9
Benin,BEN,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,110.4,117.21,124.72,122.3,129.16
Benin,BEN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.60406828,2.48485804,2.32052207,2.5893681,..
Benin,BEN,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,104.57,109.45,117.25,114.66,119.17
Benin,BEN,Income share held by highest 10%,SI.DST.10TH.10,..,30,..,..,..
Benin,BEN,Income share held by lowest 10%,SI.DST.FRST.10,..,2.9,..,..,..
Benin,BEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.856,60.14,60.454,60.088,59.821
Benin,BEN,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,16.83932758,16.69812424,16.5613094,16.44582801,..
Benin,BEN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,38.5,..,..,..
Benin,BEN,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,66.3,65.6,65.7,68,73.6
Benin,BEN,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,14.4,14.2,13.8,13.8,15.3
Benin,BEN,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,9.5,10.4,10.6,10.2,9.9
Bermuda,BMU,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,..,..,..,..,..
Bermuda,BMU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..
Bermuda,BMU,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,..,..,..,..,..
Bermuda,BMU,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..
Bermuda,BMU,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..
Bermuda,BMU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.351,80.825,81.033,81.136,79.28
Bermuda,BMU,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,..,..,..,..,..
Bermuda,BMU,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
Bermuda,BMU,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,..,..,..
Bermuda,BMU,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..,..,..,..,..
